"_id","_index","_score","_type","available_size","brand_name",color,description,mrp,"pdp_url",price,"product_category","product_name",rating,retailer,"review_count","style_attributes","total_sizes"
bNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","30B,30C,30D,30DD,32B,32C,32D,34A,34B,34C,36A,36B,38B","Calvin Klein",NIMSAY,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$36.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680-660","$34.50 ",Bras,"sheer marquisette unlined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
bdWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","32C,32D,34B","Calvin Klein",BLACK,"the perfectly fit multi-way bra features 4-way stretch foam cups and convertible multi-way style.","$48.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/perfectly-fit-multi-way-push-up-bra-52081121-265","$48.00 ",Bras,"perfectly fit multi-way push-up bra",NULL,"Calvin Klein US",NULL,"[""innovative technology ensures the perfect fit"",""convertible conventional, halter, criss cross + t-back bra"",""4-way stretch foam cups for fit flexibility + removable bra pads"",""plush straps + cushion closure for comfort"",""line-free edge for a smooth, sleek look"",""tagless + embossed logo on straps"",""slim, adjustable straps + front close"",""back logo plaque"",""removable pads"",""hand wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D"
btWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","32B,32C,32D,34B,36C,36D","Calvin Klein",BARE,"the perfectly fit multi-way bra features 4-way stretch foam cups and convertible multi-way style.","$48.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/perfectly-fit-multi-way-push-up-bra-52081121-265","$48.00 ",Bras,"perfectly fit multi-way push-up bra",NULL,"Calvin Klein US",NULL,"[""innovative technology ensures the perfect fit"",""convertible conventional, halter, criss cross + t-back bra"",""4-way stretch foam cups for fit flexibility + removable bra pads"",""plush straps + cushion closure for comfort"",""line-free edge for a smooth, sleek look"",""tagless + embossed logo on straps"",""slim, adjustable straps + front close"",""back logo plaque"",""removable pads"",""hand wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D"
b9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","EPHEMERAL WITH IVORY LACE & LOGO","the essentials thong features a semi sheer pattern and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-thong-51563445-623","$13.00 ",Panties,"essentials thong",NULL,"Calvin Klein US",NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
cNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","TRANSPINK WITH SCANDAL LACE & IVORY","the essentials thong features a semi sheer pattern and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-thong-51563445-623","$13.00 ",Panties,"essentials thong",NULL,"Calvin Klein US",NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
cdWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","DOT FLOW WITH WATERSONE LACE","the essentials thong features a semi sheer pattern and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-thong-51563445-623","$13.00 ",Panties,"essentials thong",NULL,"Calvin Klein US",NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
ctWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","30B,30C,30D,32B,32C,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",BLACK,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
c9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","30B,30D,32C,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",BARE,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
dNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",NIMSAY,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
ddWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","XS,s,l,xl","Calvin Klein",BLACK,"a modern cotton lightly lined bralette featuring a wide elasticized logo band, cotton blend stretch fabric and a racerback design.","$44.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-lightly-lined-bralette-52005418-100","$44.00 ",Bras,"modern cotton lightly lined bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""lightly lined + racerback"",""wide elasticized logo band"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
dtWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","XS,l,xl","Calvin Klein",GREY,"a modern cotton lightly lined bralette featuring a wide elasticized logo band, cotton blend stretch fabric and a racerback design.","$44.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-lightly-lined-bralette-52005418-100","$44.00 ",Bras,"modern cotton lightly lined bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""lightly lined + racerback"",""wide elasticized logo band"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
d9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","XS,s,m,l,xl","Calvin Klein",WHITE,"a modern cotton lightly lined bralette featuring a wide elasticized logo band, cotton blend stretch fabric and a racerback design.","$44.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-lightly-lined-bralette-52005418-100","$44.00 ",Bras,"modern cotton lightly lined bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""lightly lined + racerback"",""wide elasticized logo band"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
eNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc",l,"Calvin Klein",BLACK,"the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51503429-461","$13.00 ","3 FOR 33 PANTY ESSENTIALS","invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
edWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",WHITE,"the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51503429-461","$13.00 ","3 FOR 33 PANTY ESSENTIALS","invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
etWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",NUDE,"the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51503429-461","$13.00 ","3 FOR 33 PANTY ESSENTIALS","invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
e9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","CHOCOLATE BROWN","the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51503429-461","$13.00 ","3 FOR 33 PANTY ESSENTIALS","invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
fNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",SPEAKEASY,"the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51503429-461","$13.00 ","3 FOR 33 PANTY ESSENTIALS","invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
fdWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","30DD,32A,32B,32C,34A,34B,36B,36C,36D","Calvin Klein",BLACK,"a seductive comfort lift demi bra designed with scalloped lace trim, padded push-up cups and a smooth stitch-free construction.","$46.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/seductive-comfort-lace-lift-demi-bra-52011444-265","$46.00 ",Bras,"seductive comfort lace lift demi bra",NULL,"Calvin Klein US",NULL,"[""lift demi underwire bra"",""provides the perfect lift for every size"",""scalloped lace trim"",""smooth stitch-free construction"",""padded push-up cups"",""tonal picot trim"",""adjustable cushioned straps"",""hook + eye cushion closure"",""hand wash"",""76% nylon 24% elastane"",""imported""]","30C,30D,30DD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38C,38D,38DD"
ftWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","32A,32C,32D,34B,34D,36A,36D","Calvin Klein",BARE,"a seductive comfort lift demi bra designed with scalloped lace trim, padded push-up cups and a smooth stitch-free construction.","$46.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/seductive-comfort-lace-lift-demi-bra-52011444-265","$46.00 ",Bras,"seductive comfort lace lift demi bra",NULL,"Calvin Klein US",NULL,"[""lift demi underwire bra"",""provides the perfect lift for every size"",""scalloped lace trim"",""smooth stitch-free construction"",""padded push-up cups"",""tonal picot trim"",""adjustable cushioned straps"",""hook + eye cushion closure"",""hand wash"",""76% nylon 24% elastane"",""imported""]","30C,30D,30DD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38C,38D,38DD"
f9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","32A,32B,32C,32D,32DD,32DDD,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38C,38D,38DD","Calvin Klein",SULTRY,"a seductive comfort lift demi bra designed with scalloped lace trim, padded push-up cups and a smooth stitch-free construction.","$46.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/seductive-comfort-lace-lift-demi-bra-52011444-265","$46.00 ",Bras,"seductive comfort lace lift demi bra",NULL,"Calvin Klein US",NULL,"[""lift demi underwire bra"",""provides the perfect lift for every size"",""scalloped lace trim"",""smooth stitch-free construction"",""padded push-up cups"",""tonal picot trim"",""adjustable cushioned straps"",""hook + eye cushion closure"",""hand wash"",""76% nylon 24% elastane"",""imported""]","30C,30D,30DD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38C,38D,38DD"
gNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","32DDD,34DDD","Calvin Klein",WONDER,"a seductive comfort lift demi bra designed with scalloped lace trim, padded push-up cups and a smooth stitch-free construction.","$46.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/seductive-comfort-lace-lift-demi-bra-52011444-265","$24.99 ",Bras,"seductive comfort lace lift demi bra",NULL,"Calvin Klein US",NULL,"[""lift demi underwire bra"",""provides the perfect lift for every size"",""scalloped lace trim"",""smooth stitch-free construction"",""padded push-up cups"",""tonal picot trim"",""adjustable cushioned straps"",""hook + eye cushion closure"",""hand wash"",""76% nylon 24% elastane"",""imported""]","30C,30D,30DD,32A,32B,32C,32D,32DD,32DDD,34A,34B,34C,34D,34DD,34DDD,36A,36B,36C,36D,36DD,36DDD,38C,38D,38DD"
gdWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","XS,s,l,xl","Calvin Klein",BLACK,"a bare lace bralette designed with cotton fabric, a v-neckline with adjustable straps, a floral lace galloon band and finished with scallop lace trim.","$24.00 ","http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/bare-lace-cotton-bralette-52264045-073","$24.00 ",Bralettes,"bare lace cotton bralette",NULL,"Calvin Klein US",NULL,"[""bare lace cotton bralette"",""cotton fabric + floral lace galloon"",""v-neckline + adjustable straps"",""floral lace band"",""scallop lace trim"",""machine wash"",""100% cotton"",""imported""]","XS,s,m,l,xl"
gtWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","XS,s,m,l,xl","Calvin Klein",GREY,"a bare lace bralette designed with cotton fabric, a v-neckline with adjustable straps, a floral lace galloon band and finished with scallop lace trim.","$24.00 ","http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/bare-lace-cotton-bralette-52264045-073","$24.00 ",Bralettes,"bare lace cotton bralette",NULL,"Calvin Klein US",NULL,"[""bare lace cotton bralette"",""cotton fabric + floral lace galloon"",""v-neckline + adjustable straps"",""floral lace band"",""scallop lace trim"",""machine wash"",""100% cotton"",""imported""]","XS,s,m,l,xl"
g9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","XS,s,m,xl","Calvin Klein",PINK,"a bare lace bralette designed with cotton fabric, a v-neckline with adjustable straps, a floral lace galloon band and finished with scallop lace trim.","$24.00 ","http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/bare-lace-cotton-bralette-52264045-073","$24.00 ",Bralettes,"bare lace cotton bralette",NULL,"Calvin Klein US",NULL,"[""bare lace cotton bralette"",""cotton fabric + floral lace galloon"",""v-neckline + adjustable straps"",""floral lace band"",""scallop lace trim"",""machine wash"",""100% cotton"",""imported""]","XS,s,m,l,xl"
hNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"an illusions stripe print with seamless edges for a no-show look and stretch fabric in a comfortable hipster style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/seamless-illusions-striped-hipster-51463549-673","$13.00 ","3 FOR 33 PANTY ESSENTIALS","seamless illusions striped hipster",NULL,"Calvin Klein US",NULL,"[""hipster panty"",""contrasting logo on waistband"",""seamless edges"",""illusions stripe print"",""full rear coverage"",""full cotton gusset"",""machine wash"",""94% nylon 6% elastane"",""imported""]","s,m,l"
hdWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m","Calvin Klein","STELLA BLUE/WATER STONE","an illusions stripe print with seamless edges for a no-show look and stretch fabric in a comfortable hipster style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/seamless-illusions-striped-hipster-51463549-673","$13.00 ","3 FOR 33 PANTY ESSENTIALS","seamless illusions striped hipster",NULL,"Calvin Klein US",NULL,"[""hipster panty"",""contrasting logo on waistband"",""seamless edges"",""illusions stripe print"",""full rear coverage"",""full cotton gusset"",""machine wash"",""94% nylon 6% elastane"",""imported""]","s,m,l"
htWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m","Calvin Klein","PERPETUA/SALT LAKE","an illusions stripe print with seamless edges for a no-show look and stretch fabric in a comfortable hipster style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/seamless-illusions-striped-hipster-51463549-673","$13.00 ","3 FOR 33 PANTY ESSENTIALS","seamless illusions striped hipster",NULL,"Calvin Klein US",NULL,"[""hipster panty"",""contrasting logo on waistband"",""seamless edges"",""illusions stripe print"",""full rear coverage"",""full cotton gusset"",""machine wash"",""94% nylon 6% elastane"",""imported""]","s,m,l"
h9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc",m,"Calvin Klein","PLUM ORBIT/TRANSPINK","an illusions stripe print with seamless edges for a no-show look and stretch fabric in a comfortable hipster style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/seamless-illusions-striped-hipster-51463549-673","$13.00 ","3 FOR 33 PANTY ESSENTIALS","seamless illusions striped hipster",NULL,"Calvin Klein US",NULL,"[""hipster panty"",""contrasting logo on waistband"",""seamless edges"",""illusions stripe print"",""full rear coverage"",""full cotton gusset"",""machine wash"",""94% nylon 6% elastane"",""imported""]","s,m,l"
iNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m","Calvin Klein","DESERT SUNSET/IVORY","an illusions stripe print with seamless edges for a no-show look and stretch fabric in a comfortable hipster style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/seamless-illusions-striped-hipster-51463549-673","$13.00 ","3 FOR 33 PANTY ESSENTIALS","seamless illusions striped hipster",NULL,"Calvin Klein US",NULL,"[""hipster panty"",""contrasting logo on waistband"",""seamless edges"",""illusions stripe print"",""full rear coverage"",""full cotton gusset"",""machine wash"",""94% nylon 6% elastane"",""imported""]","s,m,l"
idWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"an ombre triangle bralette designed with linear eyelet lace galloon, picot elastic trim and finished with a logo plaque.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/ombre-triangle-bralette-52261846","$19.99 ",Bras,"ombre triangle bralette",NULL,"Calvin Klein US",NULL,"[""ombre triangle bralette"",""linear eyelet lace galloon + picot elastic trim"",""dip-dyed ombre design"",""triangle shaping + adjustable straps"",""logo plaque"",""cushioned back closure"",""machine wash"",""91% nylon 9% elastane"",""imported""]","s,m,l"
itWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",GREY,"an ombre triangle bralette designed with linear eyelet lace galloon, picot elastic trim and finished with a logo plaque.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/ombre-triangle-bralette-52261846","$19.99 ",Bras,"ombre triangle bralette",NULL,"Calvin Klein US",NULL,"[""ombre triangle bralette"",""linear eyelet lace galloon + picot elastic trim"",""dip-dyed ombre design"",""triangle shaping + adjustable straps"",""logo plaque"",""cushioned back closure"",""machine wash"",""91% nylon 9% elastane"",""imported""]","s,m,l"
i9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",IVORY,"an ombre triangle bralette designed with linear eyelet lace galloon, picot elastic trim and finished with a logo plaque.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/ombre-triangle-bralette-52261846","$19.99 ",Bras,"ombre triangle bralette",NULL,"Calvin Klein US",NULL,"[""ombre triangle bralette"",""linear eyelet lace galloon + picot elastic trim"",""dip-dyed ombre design"",""triangle shaping + adjustable straps"",""logo plaque"",""cushioned back closure"",""machine wash"",""91% nylon 9% elastane"",""imported""]","s,m,l"
jNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",LAVISH,"an ombre triangle bralette designed with linear eyelet lace galloon, picot elastic trim and finished with a logo plaque.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/ombre-triangle-bralette-52261846","$19.99 ",Bras,"ombre triangle bralette",NULL,"Calvin Klein US",NULL,"[""ombre triangle bralette"",""linear eyelet lace galloon + picot elastic trim"",""dip-dyed ombre design"",""triangle shaping + adjustable straps"",""logo plaque"",""cushioned back closure"",""machine wash"",""91% nylon 9% elastane"",""imported""]","s,m,l"
jdWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc",s,"Calvin Klein","SALT LAKE","an invisibles hipster featuring a streamlined design with an ultra silky, lightweight feel for a sleek tagless style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51463429","$13.00 ","3 FOR 33 PANTY ESSENTIALS","invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
jtWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","POLYMER BLUE","an invisibles hipster featuring a streamlined design with an ultra silky, lightweight feel for a sleek tagless style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51463429","$13.00 ","3 FOR 33 PANTY ESSENTIALS","invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
j9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","DESERT SUNSET","an invisibles hipster featuring a streamlined design with an ultra silky, lightweight feel for a sleek tagless style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51463429","$13.00 ","3 FOR 33 PANTY ESSENTIALS","invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
kNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","EPHEMERAL WITH IVORY LACE","an essential hipster panty featuring lightweight, silky fabric, a thin elasticized logo waistband and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-hipster-51563448-699","$13.00 ",Panties,"essentials hipster",NULL,"Calvin Klein US",NULL,"[""lightweight, silky hipster panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
kdWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m","Calvin Klein","TRANSPINK WITH SCANDAL LACE","an essential hipster panty featuring lightweight, silky fabric, a thin elasticized logo waistband and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-hipster-51563448-699","$13.00 ",Panties,"essentials hipster",NULL,"Calvin Klein US",NULL,"[""lightweight, silky hipster panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
ktWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","DOT FLOW WITH WATERSONE LACE","an essential hipster panty featuring lightweight, silky fabric, a thin elasticized logo waistband and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-hipster-51563448-699","$13.00 ",Panties,"essentials hipster",NULL,"Calvin Klein US",NULL,"[""lightweight, silky hipster panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
k9WhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-020","$13.00 ",Panties,"logo cotton boyshort",NULL,"Calvin Klein US",NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l"
lNWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",GREY,"a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-020","$13.00 ",Panties,"logo cotton boyshort",NULL,"Calvin Klein US",NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l"
ldWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",WHITE,"a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-020","$13.00 ",Panties,"logo cotton boyshort",NULL,"Calvin Klein US",NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l"
ltWhW24BqETMH157q3M2,"elastic_data_viz",0,"_doc","32D,34C,34D,36D,38C","Calvin Klein",SULTRY,"a perfectly fit push-up bra with memory touch padding for lift and a subtle picot trim for delicate detailing.","$44.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/perfectly-fit-push-up-bra-52303647","$39.50 ",Bras,"perfectly fit push-up bra",NULL,"Calvin Klein US",NULL,"[""perfectly fit bra"",""push-up padding"",""picot trim"",""adjustable straps"",""back cushion hook + eye closure"",""machine wash"",""67% nylon 33% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C,38D"
